flow	speed	occupancy	probability
258	-6	4	0
-8	72	0	0
-15	61	4	0
-14	59	0	0
-10	68	0	0
-11	56	0	0
-4	64	6	0
-1	68	1	0
0	-26	0	0
-2	60	2	0
-19	81	0	0
-11	65	0	0
255	-3	4	0
-6	59	8	0
-3	63	2	0
255	-4	4	0
-15	63	2	0
3	0	0	0
-2	68	3	0
-1	69	2	0
-3	60	2	0
-1	66	5	0
0	-6	0	0
0	-12	0	0
-16	0	0	0
-19	0	0	0
255	-5	4	0
0	-5	0	0
-10	59	0	0
0	-25	0	0
255	-13	4	0
255	-10	4	0
-4	0	0	0
0	-33	0	0
-5	0	0	0
0	-13	0	0
0	-11	0	0
-13	0	0	0
-7	0	0	0
0	-3	0	0
-1	0	0	0
0	-8	0	0
0	-1	0	0
-2	0	0	0
-11	0	0	0
0	-16	0	0
0	-20	0	0
0	-14	0	0
-14	0	0	0
0	-1	0	0
0	-2	0	0
-12	0	0	0
-14	0	0	0
-9	0	0	0
-14	0	0	0
0	-24	0	0
0	-12	0	0
15	-7	0	0
-5	0	0	0
-11	0	0	0
0	-20	0	0
0	-6	0	0
255	-7	4	0
255	-9	4	0
-6	71	4	0
255	-25	4	0
-11	72	0	0
-13	64	1	0
-21	54	0	0
255	-5	4	0
255	-4	4	0
-1	65	2	0
-4	67	7	0
-4	65	1	0
-3	72	0	0
-24	0	0	0
0	-7	0	0
0	-29	0	0
0	-1	0	0
-13	0	0	0
0	-7	0	0
-21	0	0	0
-6	71	9	0
255	-5	4	0
255	-10	4	0
-3	0	0	0
0	-6	0	0
-2	67	5	0
-8	64	9	0
-7	73	2	0
-10	87	1	0
-6	0	0	0
-22	67	3	0
-13	0	0	0
0	-16	0	0
-2	65	0	0
2	-3	2	0
-6	0	0	0
-3	51	2	0
-2	66	7	0
-7	66	6	0
-9	57	3	0
-6	65	7	0
-11	60	7	0
-9	62	1	0
2	-25	0	0
-17	40	3	0
-16	59	2	0
-11	36	14	0
-2	70	1	0
-3	72	0	0
-1	65	2	0
-1	66	4	0
0	-10	0	0
2	-11	0	0
-10	65	0	0
-15	54	3	0
-3	40	4	0
-17	63	1	0
-7	0	0	0
-7	54	0	0
-14	-3	0	0
0	-7	0	0
3	-8	0	0
0	-33	0	0
0	-10	0	0
-6	61	2	0
-13	62	1	0
-8	40	2	0
-3	42	4	0
-6	20	1	0
-16	63	2	0
-11	0	0	0
-5	40	3	0
0	-8	0	0
-22	0	0	0
-11	0	0	0
-11	49	5	0
-4	57	3	0
-7	35	1	0
-8	67	5	0
-7	62	0	0
-2	59	3	0
-6	0	0	0
-7	69	4	0
0	-19	0	0
-9	0	0	0
-24	37	6	0
-9	59	0	0
1	-24	0	0
-15	0	0	0
-10	0	0	0
-13	40	3	0
-3	0	0	0
-15	62	5	0
-25	98	1	0
-26	58	2	0
-22	27	4	0
-5	56	6	0
-1	67	3	0
-4	0	0	0
0	-12	0	0
-5	65	1	0
-6	61	2	0
-5	46	3	0
-1	49	7	0
2	-9	0	0
-13	72	0	0
-8	65	2	0
-3	68	0	0
-1	106	1	0
-1	68	0	0
-8	63	6	0
-6	0	0	0
-9	0	0	0
3	-13	0	0
-7	47	6	0
-19	0	0	0
-5	26	2	0
-8	34	3	0
-2	72	2	0
-1	4	62	0
0	-19	0	0
-3	59	5	0
-6	35	4	0
1	-1	0	0
2	-6	2	0
-18	0	0	0
-2	65	0	0
-5	98	1	0
0	-15	0	0
-4	42	8	0
-4	66	5	0
1	-12	0	0
-4	30	4	0
-12	63	1	0
-1	66	4	0
-4	40	1	0
-13	67	6	0
-4	67	1	0
-5	40	1	0
-6	20	0	0
-2	35	4	0
-2	26	13	0
-7	51	2	0
-3	63	1	0
-1	61	1	0
-2	68	1	0
0	-10	0	0
-3	0	0	0
-1	0	0	0
0	-16	0	0
-5	0	0	0
-13	0	0	0
0	-24	0	0
-3	0	0	0
0	-29	0	0
0	-31	0	0
0	-3	0	0
0	-1	0	0
0	-16	0	0
-13	20	0	0
-3	54	3	0
-3	61	1	0
-4	65	1	0
-6	27	3	0
-11	59	1	0
-7	20	0	0
-6	54	3	0
-8	0	0	0
-20	61	0	0
-10	62	1	0
1	-5	0	0
-1	72	0	0
0	-38	0	0
-5	65	1	0
-4	51	2	0
-3	66	7	0
-7	20	0	0
9	-12	4	0
-11	72	0	0
-1	64	3	0
16	-21	38	0
-8	59	0	0
-5	81	1	0
-7	27	3	0
-21	61	1	0
-6	62	0	0
1	-6	3	0
0	-23	0	0
-14	37	4	0
-7	0	0	0
-1	72	1	0
0	-23	0	0
-5	0	0	0
-7	65	0	0
-32	67	1	0
-6	75	1	0
-9	75	0	0
-2	40	1	0
-1	65	0	0
-3	0	0	0
0	-14	0	0
0	-2	0	0
-8	0	0	0
0	-57	0	0
-8	0	0	0
-13	0	0	0
0	-35	0	0
-7	87	1	0
-2	0	0	0
0	-5	0	0
-7	0	0	0
-5	0	0	0
0	-13	0	0
-5	63	1	0
-8	55	1	0
-1	62	4	0
-6	66	4	0
-6	62	0	0
-17	60	5	0
-1	60	5	0
-2	63	11	0
-4	63	1	0
-13	62	0	0
-14	0	0	0
-19	50	4	0
-4	70	3	0
-5	59	0	0
-12	50	0	0
-4	75	2	0
-18	68	8	0
-18	37	0	0
-9	59	2	0
-18	75	0	0
-9	70	1	0
-21	37	0	0
-5	65	2	0
-8	54	1	0
-5	72	0	0
-26	62	0	0
-7	0	0	0
-7	0	0	0
-14	0	0	0
0	-11.6	0	0
0	-3.5	0	0
0	-8.7	0	0
-7	0	0	0
0	-8.9	0	0
-17	0	0	0
10	-27.3	0	0
-2	0	0	0
0	-14.4	0	0
11	-6.6	0	0
-13	0	0	0
4	-0.2	0	0
0	-1.9	0	0
-3	0	0	0
3	-5.7	0	0
-2	0	0	0
-4	0	0	0
0	-21.2	0	0
41	-3.3	0	0
0	-32.8	0	0
0	-16.9	0	0
0	-21.3	0	0
-2	0	0	0
-14	0	0	0
0	-23.9	0	0
-13	0	0	0
0	-1.4	0	0
16	-19.2	0	0
4	-12.2	0	0
-1	0	0	0
-29	-21	0	0
0	-10.6	0	0
0	-5.2	0	0
14	-0.8	0	0
-12	0	0	0
0	-2.3	0	0
18	-14.6	0	0
0	-14.2	0	0
-22	0	0	0
-8	0	0	0
-10	0	0	0
0	-6.6	0	0
3	-15.3	0	0
0	-11	0	0
0	-27.6	0	0
0	-4.7	0	0
-35	0	0	0
-1	0	0	0
0	-24.9	0	0
-4	0	0	0
-16	0	0	0
-21	0	0	0
-3	0	0	0
7	-14.8	0	0
0	-25.4	0	0
-19	0	0	0
0	-18.5	0	0
-8	0	0	0
-7	0	0	0
0	-17.7	0	0
0	-13.1	0	0
0	-1	0	0
0	-11.1	0	0
-9	0	0	0
0	-6.8	0	0
0	-15.9	0	0
-6	0	0	0
0	-2.8	0	0
0	-9.6	0	0
-1	0	0	0
0	-5.3	0	0
-10	0	0	0
7	-11.1	0	0
0	-50.8	0	0
-1	0	0	0
0	-7.2	0	0
-15	0	0	0
2	-26.5	0	0
-4	0	0	0
0	-11.6	0	0
-14	0	0	0
-1	0	0	0
-17	0	0	0
0	-25.8	0	0
-3	0	0	0
0	-24.2	0	0
-12	0	0	0
-10	0	0	0
9	-9.9	0	0
-7	0	0	0
0	-8.8	0	0
-3	0	0	0
0	-9.1	0	0
-11	0	0	0
-8	0	0	0
-3	0	0	0
0	-23.8	0	0
2	-15	0	0
-2	0	0	0
0	-6.3	0	0
5	-6.9	0	0
-14	0	0	0
8	-18	0	0
-1	0	0	0
-7	0	0	0
-1	0	0	0
0	-7.9	0	0
0	-10.7	0	0
-17	0	0	0
0	-18.6	0	0
0	-38.7	0	0
-5	0	0	0
-5	0	0	0
4	-0.8	0	0
0	-4.6	0	0
0	-45.9	0	0
-10	0	0	0
0	-9.1	0	0
9	-26.1	0	0
-1	0	0	0
4	-35.3	0	0
0	-0.6	0	0
13	-18.8	0	0
-10	0	0	0
0	-6.6	0	0
-15	0	0	0
-35	0	0	0
1	-31.7	0	0
10	-40.4	0	0
0	-10.5	0	0
-4	0	0	0
3	-20.4	0	0
-6	0	0	0
0	-31.4	0	0
10	-13.5	0	0
0	-3.5	0	0
-10	0	0	0
0	-25	0	0
-8	0	0	0
-11	0	0	0
-13	0	0	0
-10	0	0	0
-10	0	0	0
9	-5	0	0
5	-17.8	0	0
-14	0	0	0
0	-7.2	0	0
-15	0	0	0
-5	0	0	0
-5	0	0	0
0	-23.8	0	0
0	-6.3	0	0
17	-10.6	0	0
6	-6.2	0	0
12	-15.4	0	0
-13	0	0	0
0	-22.6	0	0
-10	0	0	0
-4	0	0	0
12	-38.2	0	0
8	-17.1	0	0
0	-13	0	0
-3	0	0	0
0	-8.9	0	0
2	-17.8	0	0
0	-1.6	0	0
-16	0	0	0
0	-18	0	0
0	-12.4	0	0
13	-6.5	0	0
0	-21.4	0	0
0	-19.5	0	0
-23	0	0	0
0	-24.2	0	0
21	-2.9	0	0
-6	0	0	0
2	-26.3	0	0
0	-6.9	0	0
20	-32.2	0	0
6	-21.4	0	0
21	-33.5	0	0
-11	0	0	0
-14	0	0	0
8	-23.7	0	0
-12	0	0	0
-8	0	0	0
0	-17	0	0
-10	0	0	0
0	-1.5	0	0
10	-9.6	0	0
-11	0	0	0
-1	0	0	0
-4	0	0	0
0	-0.1	0	0
0	-8	0	0
-7	0	0	0
0	-16.3	0	0
9	-11.7	0	0
21	-24.4	0	0
-1	0	0	0
0	-16	0	0
0	-41.2	0	0
0	-5.4	0	0
-1	0	0	0
6	-23.7	0	0
-8	0	0	0
-8	0	0	0
0	-6.4	0	0
13	-25.5	0	0
-15	0	0	0
0	-13.2	0	0
-15	0	0	0
0	-10.2	0	0
0	-1.2	0	0
8	-13	0	0
0	-20.7	0	0
-1	0	0	0
-12	0	0	0
0	-15.2	0	0
0	-21.7	0	0
-2	0	0	0
0	-13.4	0	0
0	-1.2	0	0
0	-3.2	0	0
0	-7.7	0	0
17	-30.6	0	0
-14	0	0	0
-2	0	0	0
0	-15.7	0	0
-1	0	0	0
-9	0	0	0
-9	0	0	0
0	-23.7	0	0
11	-6	0	0
0	-3.9	0	0
0	-7.4	0	0
6	-23.8	0	0
0	-12.1	0	0
1	-15	0	0
0	-24.4	0	0
-4	0	0	0
-3	0	0	0
3	-2.8	0	0
-3	0	0	0
6	-23.9	0	0
0	-8.1	0	0
0	-28.4	0	0
-4	0	0	0
0	-17.7	0	0
-8	0	0	0
0	-1.1	0	0
-1	0	0	0
-7	0	0	0
0	-11.8	0	0
-3	0	0	0
0	-8.4	0	0
0	-11.7	0	0
-19	0	0	0
-7	0	0	0
-6	0	0	0
-9	0	0	0
-24	0	0	0
5	-16.1	0	0
0	-5	0	0
-16	0	0	0
0	-1.8	0	0
0	-3.7	0	0
0	-21.5	0	0
-14	0	0	0
-9	0	0	0
-12	0	0	0
-26	0	0	0
0	-14.7	0	0
-2	0	0	0
-22	0	0	0
0	-37.5	0	0
-6	0	0	0
0	-2.1	0	0
0	-25.9	0	0
-1	0	0	0
-33	0	0	0
-8	0	0	0
-25	0	0	0
-20	0	0	0
0	-2.1	0	0
-1	0	0	0
-17	0	0	0
2	-11.8	0	0
-12	0	0	0
0	-30.7	0	0
-12	0	0	0
-4	0	0	0
0	-0.4	0	0
-1	0	0	0
0	-18	0	0
0	-20	0	0
0	-13.9	0	0
-13	0	0	0
2	-9.3	0	0
-16	0	0	0
5	-19.3	0	0
0	-25.8	0	0
0	-19.3	0	0
0	-11.2	0	0
0	-0.8	0	0
0	-13.2	0	0
-13	0	0	0
14	-12	0	0
24	-27	0	0
0	-24.9	0	0
0	-1.4	0	0
-18	0	0	0
2	-2	0	0
0	-3	0	0
1	-3.6	0	0
4	-14.5	0	0
-6	0	0	0
3	-6.2	0	0
8	-17.5	0	0
-4	0	0	0
0	-11.9	0	0
0	-5.9	0	0
0	-10.7	0	0
2	-4.7	0	0
-5	0	0	0
-7	0	0	0
20	-0.7	0	0
-8	0	0	0
13	-10.1	0	0
16	-21.2	0	0
-4	0	0	0
0	-6.6	0	0
-3	0	0	0
13	-12.1	0	0
0	-12.9	0	0
2	-5.3	0	0
-25	0	0	0
15	-1.7	0	0
19	-0.2	0	0
-15	0	0	0
-12	0	0	0
-9	0	0	0
-3	0	0	0
-11	0	0	0
0	-15.1	0	0
-8	2.3	0	0
0	-7.4	0	0
-3	0	0	0
0	-13.1	0	0
-12	-18.2	0	0
-3	0	0	0
-15	0	0	0
-21	0	0	0
0	-17.6	0	0
5	-28.8	0	0
-1	0	0	0
-8	0	0	0
-15	0	0	0
-19	0	0	0
15	-33.2	0	0
0	-12.5	0	0
-2	0	0	0
-14	0	0	0
-16	0	0	0
0	-10.9	0	0
28	-4.1	0	0
0	-1.3	0	0
-5	-7.1	0	0
0	-17.4	0	0
-17	0	0	0
-2	0	0	0
0	-0.5	0	0
0	-32.8	0	0
0	-32.3	0	0
-5	0	0	0
-7	0	0	0
-27	0	0	0
-5	0	0	0
-15	0	0	0
-6	0	0	0
-10	0	0	0
0	-15.9	0	0
-2	-18.5	0	0
1	-21.3	0	0
0	-25.4	0	0
-7	0	0	0
-6	0	0	0
0	-7.3	0	0
0	-17.4	0	0
-5	0	0	0
0	-13.6	0	0
-23	0	0	0
0	-5.1	0	0
-11	0	0	0
-1	0	0	0
-11	0	0	0
-1	0	0	0
0	-6.7	0	0
2	-21.9	0	0
0	-23.6	0	0
12	-0.6	0	0
21	-17.8	0	0
-1	0	0	0
1	-10.9	0	0
5	-13.3	0	0
0	-11.2	0	0
0	-9.6	0	0
3	-13.5	0	0
0	-6.7	0	0
1	-17.4	0	0
17	-5.6	0	0
-12	0	0	0
0	-7	0	0
0	-22.1	0	0
-1	0	0	0
-39	0	0	0
0	-8.6	0	0
-6	0	0	0
-10	0	0	0
-17	0	0	0
-8	0	0	0
-2	0	0	0
-5	0	0	0
-2	0	0	0
0	-5.5	0	0
0	-22.7	0	0
-11	0	0	0
-9	0	0	0
0	-10.9	0	0
0	-26.3	0	0
7	-2.2	0	0
0	-23.1	0	0
0	-4	0	0
-16	0	0	0
-9	0	0	0
0	-2	0	0
12	-11.8	0	0
-7	0	0	0
9	-0.7	0	0
0	-2.9	0	0
15	-8.6	0	0
5	-6.2	0	0
-7	0	0	0
0	-16.7	0	0
-4	0	0	0
-10	0	0	0
-2	-16.1	0	0
8	-13	0	0
0	-23.4	0	0
-16	0	0	0
-8	0	0	0
-7	0	0	0
0	-6.3	0	0
0	-26.7	0	0
0	-9	0	0
0	-9.1	0	0
0	-7.2	0	0
-13	0	0	0
-20	0	0	0
-2	0	0	0
0	-21.3	0	0
0	-8.6	0	0
-6	0	0	0
-34	0	0	0
0	-2.7	0	0
-12	0	0	0
0	-1.2	0	0
0	-18.5	0	0
0	-5.6	0	0
0	-0.8	0	0
-4	0	0	0
0	-13.6	0	0
-18	0	0	0
14	-2.9	0	0
-17	0	0	0
0	-7.1	0	0
-2	0	0	0
-9	0	0	0
-6	0	0	0
0	-4.1	0	0
2	-6.5	0	0
-1	0	0	0
-20	0	0	0
11	-6.6	0	0
0	-5.9	0	0
-3	0	0	0
-15	0	0	0
-4	0	0	0
3	-9.3	0	0
-13	0	0	0
9	-1.1	0	0
-11	0	0	0
-18	0	0	0
0	-13.1	0	0
-1	0	0	0
0	-6.1	0	0
-8	0	0	0
0	-26.2	0	0
0	-0.8	0	0
-2	0	0	0
0	-20.7	0	0
12	-21.9	0	0
-28	0	0	0
5	-7.7	0	0
-8	0	0	0
0	-12.4	0	0
-6	0	0	0
-1	0	0	0
0	-4.4	0	0
2	-7.9	0	0
0	-10.3	0	0
-11	0	0	0
1	-14.7	0	0
-21	0	0	0
-13	0	0	0
0	-14.9	0	0
-11	0	0	0
6	-7.2	0	0
0	-15.9	0	0
0	-25.6	0	0
0	-25.9	0	0
4	-2.3	0	0
-5	0	0	0
-5	0	0	0
0	-9.5	0	0
-6	0	0	0
0	-21	0	0
-10	0	0	0
-2	0	0	0
-1	0	0	0
-6	0	0	0
-2	0	0	0
0	-34.3	0	0
0	-4.9	0	0
0	-13.8	0	0
0	-12.7	0	0
-5	0	0	0
0	-2.9	0	0
0	-16.3	0	0
-12	0	0	0
4	-2	0	0
-1	0	0	0
-21	0	0	0
9	-1.1	0	0
-8	0	0	0
-2	0	0	0
0	-4.8	0	0
25	-29.1	0	0
-1	0	0	0
-1	0	0	0
-30	0	0	0
-27	0	0	0
2	-31	0	0
13	-10.9	0	0
0	-10.9	0	0
0	-22.8	0	0
0	-3.3	0	0
0	-23.8	0	0
-6	0	0	0
3	-20.1	0	0
0	-7.6	0	0
-1	0	0	0
-3	0	0	0
-31	23.9	0	0
-14	0	0	0
24	-29.1	0	0
-17	0	0	0
2	-0.8	0	0
-4	0	0	0
0	-4.6	0	0
-3	0	0	0
9	-20.2	0	0
0	-3.5	0	0
-11	0	0	0
-6	0	0	0
45	-11.2	0	0
0	-1.8	0	0
-13	0	0	0
-1	0	0	0
11	-5.5	0	0
0	-10.1	0	0
-9	0	0	0
-28	0	0	0
0	-2.8	0	0
3	-4	0	0
-15	0	0	0
0	-10	0	0
2	-17.2	0	0
-2	0	0	0
-11	0	0	0
-29	0	0	0
-1	0	0	0
13	-5.1	0	0
-18	0	0	0
-1	0	0	0
-3	0	0	0
-2	0	0	0
-9	0	0	0
-11	0	0	0
-10	7.7	0	0
-10	0	0	0
2	-2.2	0	0
-7	0	0	0
0	-5.9	0	0
0	-28.8	0	0
0	-0.7	0	0
-4	0	0	0
-6	0	0	0
-4	0	0	0
6	-5.5	0	0
-2	0	0	0
-12	0	0	0
0	-3.7	0	0
-2	0	0	0
-22	0	0	0
0	-18.5	0	0
0	-4.2	0	0
1	-15.5	0	0
-4	0	0	0
0	-17.9	0	0
0	-15.2	0	0
7	-6	0	0
0	-9.3	0	0
-6	0	0	0
0	-13	0	0
0	-41.9	0	0
10	-12.7	0	0
3	-26.8	0	0
0	-21.1	0	0
-1	9.9	0	0
-13	0	0	0
9	-11.6	0	0
0	-45.2	0	0
-17	0	0	0
-9	0	0	0
0	-24.7	0	0
-17	0	0	0
-6	0	0	0
-5	0	0	0
-4	0	0	0
-3	0	0	0
0	-12.7	0	0
0	-22.3	0	0
0	-7.1	0	0
19	-14.1	0	0
0	-6.1	0	0
8	-18	0	0
10	-10.7	0	0
0	-16.3	0	0
-17	0	0	0
0	-9.7	0	0
-9	0	0	0
0	-16.2	0	0
-4	0	0	0
-11	0	0	0
0	-13.4	0	0
0	-6.7	0	0
-2	0	0	0
16	-7.5	0	0
0	-4.3	0	0
-8	0	0	0
-27	0	0	0
-13	0	0	0
-2	0	0	0
10	-14.2	0	0
-1	0	0	0
-4	0	0	0
-9	0	0	0
-13	0	0	0
-24	0	0	0
-5	0	0	0
8	-2.9	0	0
-3	0	0	0
1	-5.6	0	0
-23	0	0	0
0	-20	0	0
0	-32.5	0	0
-13	0	0	0
2	-13.4	0	0
13	-19	0	0
7	-8.6	0	0
-2	0	0	0
-4	0	0	0
19	-2.3	0	0
-8	0	0	0
0	-25.9	0	0
-11	0	0	0
0	-7.9	0	0
2	-12.7	0	0
2	-8.2	0	0
0	-5.6	0	0
-1	0	0	0
0	-17.3	0	0
-20	0	0	0
0	-5.8	0	0
11	-8.1	0	0
-3	0	0	0
-19	0	0	0
0	-4.1	0	0
0	-18.8	0	0
-2	0	0	0
0	-25.6	0	0
-11	0	0	0
0	-0.5	0	0
0	-10.8	0	0
0	-12.9	0	0
-2	5.2	0	0
-8	0	0	0
-8	0	0	0
-19	0	0	0
-3	0	0	0
-26	0	0	0
2	-22.7	0	0
0	-20.5	0	0
0	-2.2	0	0
0	-8.4	0	0
-17	0	0	0
0	-12.8	0	0
-12	0	0	0
-11	0	0	0
0	-2.3	0	0
-5	0	0	0
0	-3.4	0	0
0	-7.7	0	0
-20	0	0	0
-12	0	0	0
-2	0	0	0
0	-14.5	0	0
-12	0	0	0
1	-14.6	0	0
-22	0	0	0
0	-11.3	0	0
0	-4.4	0	0
-21	0	0	0
0	-46.3	0	0
0	-2.7	0	0
-3	0	0	0
-5	0	0	0
0	-12.6	0	0
0	-12.1	0	0
-13	0	0	0
-16	0	0	0
-18	0	0	0
-12	0	0	0
-3	0	0	0
0	-12.7	0	0
0	-1.8	0	0
-1	0	0	0
0	-21.6	0	0
0	-14	0	0
0	-15	0	0
0	-14.7	0	0
0	-2.6	0	0
0	-17.8	0	0
-16	0	0	0
-18	0	0	0
0	-23.7	0	0
-8	0	0	0
-3	0	0	0
-7	0	0	0
19	-28.7	0	0
-18	0	0	0
0	-1.6	0	0
-5	0	0	0
0	-11.4	0	0
0	-2.2	0	0
9	-22	0	0
0	-8.7	0	0
8	-9.7	0	0
-4	24.1	0	0
0	-11.7	0	0
-16	0	0	0
-2	0	0	0
0	-2.3	0	0
-11	0	0	0
10	-2.3	0	0
4	-3.5	0	0
-7	0	0	0
-10	0	0	0
-7	0	0	0
0	-20.1	0	0
19	-0.6	0	0
18	-11.2	0	0
0	-35.2	0	0
0	-10.3	0	0
-17	22.5	0	0
-14	0	0	0
0	-15.8	0	0
20	-35	0	0
1	-21.5	0	0
-7	0	0	0
-12	0	0	0
3	-2.2	0	0
22	-14.4	0	0
-16	0	0	0
0	-7.2	0	0
-3	0	0	0
-4	0	0	0
-6	0	0	0
0	-9.6	0	0
-1	0	0	0
0	-31.9	0	0
4	-23.2	0	0
0	-11.3	0	0
-5	0	0	0
-12	0	0	0
10	-3.4	0	0
-9	0	0	0
-15	0	0	0
0	-1.4	0	0
-4	0	0	0
-6	0	0	0
-6	0	0	0
-2	0	0	0
-6	0	0	0
-16	0	0	0
-3	0	0	0
-17	0	0	0
-19	0	0	0
0	-2	0	0
2	-28.6	0	0
-6	29.5	0	0
-1	0	0	0
-10	0	0	0
-3	0	0	0
-7	0	0	0
0	-2.6	0	0
-2	0	0	0
0	-24.2	0	0
0	-8.3	0	0
23	-12.8	0	0
-13	0	0	0
-1	0	0	0
-12	0	0	0
16	-17	0	0
11	-18.4	0	0
-8	0	0	0
-20	0	0	0
-2	0	0	0
0	-46.9	0	0
-4	0	0	0
-12	0	0	0
-8	0	0	0
-10	0	0	0
0	-13.4	0	0
0	-14.8	0	0
-5	0	0	0
-3	0	0	0
0	2.8	0	0
0	8.3	0	0
0	12.4	0	0
0	2.6	0	0
0	1.9	0	0
0	26	0	0
0	9.2	0	0
0	18.2	0	0
0	3.2	0	0
0	13.4	0	0
0	25.8	0	0
0	36.4	0	0
0	8.7	0	0
0	4.3	0	0
0	4.2	0	0
0	1.5	0	0
0	18.5	0	0
0	23.8	0	0
0	1	0	0
0	15.8	0	0
0	24.9	0	0
0	6.9	0	0
0	19	0	0
0	15.8	0	0
0	7.5	0	0
0	1.5	0	0
0	18.8	0	0
0	59	0	0
0	54	0	0
0	67	0	0
0	59	0	0
0	4.8	0	0
0	59	0	0
0	72	0	0
0	59	0	0
0	65	0	0
0	73	0	0
0	65	0	0
0	59	0	0
0	65	0	0
0	22.2	0	0
0	13	0	0
0	18.7	0	0
0	6.5	0	0
0	3.1	0	0
0	1.3	0	0
0	7	0	0
0	62	0	0
0	54	0	0
0	59	0	0
0	22.1	0	0
0	19.2	0	0
0	9.1	0	0
0	37.4	0	0
0	5.4	0	0
0	2.7	0	0
0	18.4	0	0
0	21.5	0	0
0	3.4	0	0
0	3.8	0	0
0	6.7	0	0
0	13.2	0	0
0	8.3	0	0
0	3.1	0	0
0	8.1	0	0
0	15	0	0
0	16.4	0	0
0	1.2	0	0
0	32.9	0	0
0	5.3	0	0
0	17.7	0	0
0	25.6	0	0
0	1.7	0	0
0	18.6	0	0
0	22.2	0	0
0	16.1	0	0
0	9.2	0	0
0	23.4	0	0
0	2.9	0	0
0	17.7	0	0
0	26.2	0	0
0	34.9	0	0
0	15.2	0	0
0	30.2	0	0
0	6.2	0	0
0	15.9	0	0
0	17.8	0	0
0	11.3	0	0
0	4	0	0
0	7.5	0	0
0	0.8	0	0
0	9.6	0	0
0	0.7	0	0
0	20.5	0	0
0	4.9	0	0
0	16.6	0	0
0	3.1	0	0
0	5.1	0	0
0	24.9	0	0
0	15.8	0	0
0	18.6	0	0
0	12.6	0	0
0	7.4	0	0
0	4.6	0	0
0	11	0	0
0	7.5	0	0
0	59	0	0
0	72	0	0
0	54	0	0
0	68	0	0
0	59	0	0
0	65	0	0
0	65	0	0
0	54	0	0
0	65	0	0
0	54	0	0
0	62	0	0
0	65	0	0
0	77	0	0
0	59	0	0
0	3.9	0	0
0	59	0	0
0	72	0	0
0	54	0	0
0	59	0	0
0	62	0	0
0	52	0	0
0	72	0	0
0	59	0	0
0	72	0	0
0	65	0	0
0	70	0	0
0	67	0	0
0	59	0	0
0	59	0	0
0	54	0	0
0	65	0	0
0	65	0	0
0	65	0	0
0	59	0	0
0	77	0	0
0	72	0	0
0	59	0	0
0	62	0	0
0	63	0	0
0	59	0	0
0	72	0	0
0	59	0	0
0	59	0	0
0	59	0	0
0	72	0	0
0	62	0	0
0	65	0	0
0	65	0	0
0	61	0	0
0	30	2	0
0	68	0	0
0	59	0	0
0	65	0	0
0	62	0	0
0	56.6	0	0
0	72	0	0
0	62	0	0
0	70	0	0
0	65	0	0
0	67	0	0
0	52	4	0
0	67	0	0
0	59	0	0
0	68	0	0
0	65	0	0
0	65	0	0
0	65	0	0
0	68	0	0
0	59	0	0
0	65	0	0
0	68	0	0
0	56	0	0
0	62	0	0
0	65	0	0
0	34	5	0
0	65	0	0
0	73	0	0
0	62	0	0
0	70	0	0
0	65	0	0
0	46.1	0	0
0	63	0	0
0	59	0	0
0	65	0	0
0	72	0	0
0	65	0	0
0	70.7	0	0
0	72	0	0
0	54	0	0
0	1.2	0	0
0	54	0	0
0	65	0	0
0	59	0	0
0	62	0	0
0	62	0	0
0	72	0	0
0	59	0	0
0	65	0	0
0	62	0	0
0	65	0	0
0	61	0	0
0	62	0	0
0	63	0	0
0	59	0	0
0	65	0	0
0	65	0	0
0	65	0	0
0	11.4	0	0
0	28.4	0	0
0	16.5	0	0
0	18.6	0	0
0	3.8	0	0
0	2.1	0	0
0	6.4	0	0
0	14.5	0	0
0	0.5	0	0
0	8.8	0	0
0	31.9	0	0
0	11.1	0	0
0	10.5	0	0
0	20.5	0	0
0	23.1	0	0
0	6.3	0	0
0	3.6	0	0
0	24	0	0
0	1.1	0	0
0	21.8	0	0
0	7.4	0	0
0	9	0	0
0	10	0	0
0	19.6	0	0
0	7.6	0	0
0	1.8	0	0
0	0.8	0	0
0	3.9	0	0
0	6.4	0	0
0	15.4	0	0
0	1.8	0	0
0	17.8	0	0
0	3.3	0	0
0	0.3	0	0
0	28.4	0	0
0	9.3	0	0
0	6.1	0	0
0	17.2	0	0
0	12.1	0	0
0	8.2	0	0
0	0.6	0	0
0	3.3	0	0
0	9.3	0	0
0	14.3	0	0
0	6.4	0	0
0	7.5	0	0
0	15.7	0	0
0	3.7	0	0
0	13.9	0	0
0	23.3	0	0
0	10.7	0	0
0	18.1	0	0
0	28.8	0	0
0	0.6	0	0
0	24	0	0
0	20.3	0	0
0	11.5	0	0
0	2.5	0	0
0	4.7	0	0
0	21.1	0	0
0	25.5	0	0
0	8.5	0	0
0	12.1	0	0
0	6.4	0	0
0	10.6	0	0
0	32.5	0	0
0	8.7	0	0
0	10.9	0	0
0	0.3	0	0
0	19.9	0	0
0	7.2	0	0
0	21.3	0	0
0	4.7	0	0
0	32.5	0	0
0	12.5	0	0
0	15.4	0	0
0	0.5	0	0
0	20.4	0	0
0	16.7	0	0
0	5.2	0	0
0	6	0	0
0	16.7	0	0
0	1.1	0	0
0	2.2	0	0
0	1.2	0	0
0	20.1	0	0
0	1.3	0	0
0	2.5	0	0
0	3.6	0	0
0	15.4	0	0
0	15.7	0	0
